trades,net,net_pct,pf,dd_pct,win_pct,recovery,passed,objective,EMAFast,EMAMid,EMASlow,RatioTP
142,3146.22,31.462199999999996,1.3925561780228828,14.920269654328283,35.91549295774648,1.799876431619775,True,3146.22,45,90,65,4.0
2179,3144.8700000000017,31.448700000000017,1.021370090774657,52.05227210231988,29.141808168884808,0.46277351854849397,False,3144.8700000000017,25,45,80,4.0
1740,3137.310000000002,31.373100000000022,1.0275625692839765,75.8285803054295,29.597701149425287,0.3651818337370465,False,3137.310000000002,50,80,105,4.5
2077,3125.7800000000007,31.257800000000007,1.0218173269827369,50.75095112954946,27.97303803562831,0.49634069851452517,False,3125.7800000000007,30,45,110,4.5
2165,3118.7,31.186999999999998,1.0205495554833386,53.13845054496469,27.297921478060044,0.4670222706743495,False,3118.7,25,30,160,5.0
2122,3115.8700000000003,31.158700000000007,1.0211477733811591,53.31018731123328,27.47408105560792,0.44365009981119885,False,3115.8700000000003,30,45,90,5.0
95,3108.5800000000004,31.085800000000003,1.585330674605192,7.229110964851474,37.89473684210527,4.199081453464806,True,3108.5800000000004,50,70,40,4.5
2115,3103.4800000000005,31.034800000000008,1.0210445301329982,48.15799327757458,27.328605200945628,0.4769023200636798,False,3103.4800000000005,25,45,95,5.0
2274,3095.000000000002,30.950000000000017,1.020205049591156,51.38911151192633,29.155672823218996,0.5080875388042625,False,3095.000000000002,35,45,75,4.0
2070,3090.6699999999987,30.906699999999987,1.021285012367079,45.36807824934328,26.908212560386474,0.5486049108133387,False,3090.6699999999987,25,30,255,5.0
204,3090.09,30.900900000000004,1.2500843706676572,21.148221816405105,32.84313725490196,1.2658129846509283,True,3090.09,45,90,80,5.0
223,3082.41,30.824099999999998,1.233018626159174,20.1542,35.42600896860987,1.4306779731818369,True,3082.41,40,95,75,4.0
121,3081.07,30.8107,1.4483297513361555,12.249597890832883,37.1900826446281,2.474377404251563,True,3081.07,50,95,70,5.0
2000,3074.2300000000005,30.742300000000007,1.0223315487106963,40.520367570265435,27.900000000000002,0.6793713301997079,False,3074.2300000000005,35,45,160,4.5
2078,3048.05,30.4805,1.0211784237646921,52.88472910063153,27.911453320500478,0.5633280907224266,False,3048.05,20,35,115,5.0
2046,3046.8900000000003,30.468900000000005,1.021285720712879,47.410278866388616,26.930596285434994,0.5061497672656958,False,3046.8900000000003,25,30,280,5.0
1840,3041.5700000000006,30.415700000000008,1.0248809704263158,67.38524780407937,29.402173913043477,0.3782021790111638,False,3041.5700000000006,50,85,100,4.5
2125,3035.7599999999998,30.357599999999994,1.0207686357314043,49.55201065548673,28.047058823529415,0.48979512812156106,False,3035.7599999999998,35,45,105,4.5
2110,3034.0800000000004,30.3408,1.020694055124399,50.44841691540739,27.630331753554504,0.5874273721546629,False,3034.0800000000004,20,35,110,5.0
214,3033.2199999999993,30.332199999999993,1.2354514665940104,19.80628988985904,34.57943925233645,1.4051532446355102,True,3033.2199999999993,45,85,80,5.0
2176,3031.42,30.314200000000003,1.0201841718624884,48.441294845646404,27.66544117647059,0.5159073503633483,False,3031.42,35,45,85,5.0
1722,3025.1400000000012,30.25140000000001,1.0269129938283579,77.22731537842962,29.67479674796748,0.35039068200824225,False,3025.1400000000012,50,80,110,4.5
105,3015.1600000000003,30.151600000000002,1.5084724039771729,7.616573192997696,41.904761904761905,3.1617713368916696,True,3015.1600000000003,50,70,60,3.5
2065,3011.41,30.1141,1.020814827927111,47.40386249614444,26.973365617433416,0.4998605693418539,False,3011.41,25,30,265,5.0
2261,3011.35,30.1135,1.0188983202155577,55.37986916224295,26.93498452012384,0.4011314561870432,False,3011.35,20,45,80,5.0
2036,3008.9900000000002,30.089900000000004,1.0211112748193363,49.98189801551386,26.964636542239685,0.4503174980881271,False,3008.9900000000002,25,30,300,5.0
1791,3007.1499999999996,30.071499999999997,1.0251072284839196,70.83652536601974,28.8107202680067,0.3474565989774401,False,3007.1499999999996,50,85,105,5.0
2151,2999.540000000002,29.995400000000018,1.0206232887350493,51.4766681293366,28.96327289632729,0.49939231284067964,False,2999.540000000002,35,45,100,4.0
231,2993.58,29.9358,1.2051497481183404,17.18404841022245,33.33333333333333,1.6389527626305758,True,2993.58,45,100,95,5.0
2178,2988.6899999999996,29.886899999999994,1.019779826177586,51.444710975574424,27.41046831955923,0.45497087062355274,False,2988.6899999999996,40,45,95,5.0
2231,2981.439999999997,29.814399999999967,1.0189647704885822,51.26572493974514,27.11788435679068,0.5207700879990765,False,2981.439999999997,15,35,105,5.0
129,2978.9699999999993,29.789699999999993,1.4043020121658267,9.6533,34.883720930232556,3.0859602415754193,True,2978.9699999999993,50,90,70,4.5
